name,code,url,updatedAt,gasDayStart,gasDayEnd,gasInStorage,consumption,consumptionFull,injection,withdrawal,netWithdrawal,workingGasVolume,injectionCapacity,withdrawalCapacity,contractedCapacity,availableCapacity,coveredCapacity,status,trend,full,info
EU,eu,eu,2026-04-18 01:07:37,2021-09-13,2021-09-14,790.7787,3776.0,20.94,2384.42,486.9,-1897.5,1118.751,11528.38,19430.19,-,-,-,E,0.17,70.68,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-14,2021-09-15,792.3193,3776.0,20.98,1965.04,434.3,-1530.7,1118.751,11528.49,19429.89,-,-,-,E,0.14,70.82,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-15,2021-09-16,793.5583,3776.0,21.02,1622.77,377.4,-1245.4,1118.751,11528.57,19429.66,-,-,-,E,0.11,70.93,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-16,2021-09-17,794.9216,3776.0,21.05,1700.24,347.2,-1353.1,1118.751,11529.63,19426.87,-,-,-,E,0.12,71.05,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-17,2021-09-18,797.2105,3776.0,21.11,2500.23,327.3,-2172.9,1118.751,11529.49,19427.25,-,-,-,E,0.2,71.26,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-18,2021-09-19,800.4983,3776.0,21.2,3495.99,225.0,-3271.0,1118.751,11529.25,19427.88,-,-,-,E,0.29,71.55,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-19,2021-09-20,803.882,3776.0,21.29,3600.74,223.8,-3377.0,1118.751,11528.83,19429.0,-,-,-,E,0.3,71.86,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-20,2021-09-21,805.9291,3776.0,21.34,2459.35,421.1,-2038.2,1118.751,11504.43,19576.05,-,-,-,E,0.18,72.04,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-21,2021-09-22,807.7443,3776.0,21.39,2096.91,288.6,-1808.4,1118.751,11504.35,19576.25,-,-,-,E,0.16,72.2,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-22,2021-09-23,809.4897,3776.0,21.44,2195.01,457.5,-1737.6,1118.751,11504.34,19576.27,-,-,-,E,0.16,72.36,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-23,2021-09-24,812.0252,3776.0,21.5,2840.6,316.3,-2524.3,1118.9921,11504.08,19576.97,-,-,-,E,0.23,72.57,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-24,2021-09-25,814.7736,3776.0,21.58,3166.06,425.7,-2740.4,1118.9921,11503.56,19578.33,-,-,-,E,0.25,72.81,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-25,2021-09-26,818.7743,3776.0,21.68,3890.29,228.7,-3661.6,1115.1921,11527.06,19579.66,-,-,-,E,0.36,73.42,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-26,2021-09-27,823.1071,3776.0,21.8,4572.96,248.8,-4324.2,1115.1921,11526.56,19580.98,-,-,-,E,0.39,73.81,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-27,2021-09-28,826.1825,3776.0,21.88,3391.25,321.2,-3070.0,1115.2774,11526.19,19582.57,-,-,-,E,0.28,74.08,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-28,2021-09-29,828.7753,3776.0,21.95,3036.2,449.7,-2586.5,1115.6052,11525.7,19583.86,-,-,-,E,0.23,74.29,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-29,2021-09-30,831.5619,3776.0,22.02,3156.83,323.5,-2833.3,1115.6052,11525.24,19585.09,-,-,-,E,0.25,74.54,[]
EU,eu,eu,2026-04-18 01:07:37,2021-09-30,2021-10-01,834.1568,3776.0,22.09,3287.58,342.8,-2944.7,1116.582,11524.78,19586.3,-,-,-,E,0.23,74.71,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-01,2021-10-02,836.6555,3776.0,22.16,2811.52,524.7,-2286.8,1116.544,11500.29,19611.58,-,-,-,E,0.22,74.93,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-02,2021-10-03,839.3384,3776.0,22.23,3314.43,261.7,-3052.8,1116.544,11109.82,19230.15,-,-,-,E,0.24,75.17,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-03,2021-10-04,842.7648,3776.0,22.32,3458.2,249.2,-3209.0,1116.544,11109.82,19230.15,-,-,-,E,0.31,75.48,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-04,2021-10-05,844.7065,3776.0,22.37,2284.19,386.9,-1897.3,1116.5523,11110.03,19230.55,-,-,-,E,0.17,75.65,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-05,2021-10-06,847.1772,3776.0,22.44,2478.81,482.2,-1996.6,1116.5523,11110.03,19230.55,-,-,-,E,0.22,75.87,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-06,2021-10-07,848.4123,3776.0,22.47,1870.96,613.4,-1257.6,1116.5523,11110.03,19230.55,-,-,-,E,0.11,75.99,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-07,2021-10-08,849.0516,3776.0,22.49,1615.73,915.7,-700.0,1116.5523,11110.03,19230.55,-,-,-,E,0.06,76.04,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-08,2021-10-09,850.2872,3776.0,22.52,1663.02,428.2,-1234.8,1116.5523,11110.03,19230.55,-,-,-,E,0.11,76.15,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-09,2021-10-10,852.6626,3776.0,22.58,2432.67,344.7,-2087.9,1116.5523,11110.03,19230.55,-,-,-,E,0.21,76.37,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-10,2021-10-11,859.5715,3776.0,22.76,2364.28,423.0,-1941.2,1116.5523,11110.03,19240.82,-,-,-,E,0.62,76.98,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-11,2021-10-12,859.5586,3776.0,22.76,1363.42,859.5,-503.9,1116.5567,11110.14,19241.04,-,-,-,E,-0.0,76.98,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-12,2021-10-13,860.0922,3776.0,22.78,1049.55,888.1,-161.5,1116.5567,11110.14,19241.04,-,-,-,E,0.05,77.03,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-13,2021-10-14,859.3858,3776.0,22.76,803.28,1350.7,547.5,1116.5567,11110.14,19241.04,-,-,-,E,-0.06,76.97,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-14,2021-10-15,859.2567,3776.0,22.76,1060.71,1117.3,56.6,1116.5567,11110.14,19241.04,-,-,-,E,-0.01,76.96,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-15,2021-10-16,859.2377,3776.0,22.76,959.01,949.8,-9.2,1116.5567,10984.14,19368.04,-,-,-,E,-0.0,76.95,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-16,2021-10-17,860.0944,3776.0,22.78,1557.69,698.7,-859.0,1116.5567,10984.14,19368.04,-,-,-,E,0.08,77.03,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-17,2021-10-18,861.1373,3776.0,22.81,1758.32,671.1,-1087.2,1116.5567,10984.14,19368.04,-,-,-,E,0.09,77.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-18,2021-10-19,861.1145,3776.0,22.8,1050.64,1133.8,83.1,1116.5611,10984.24,19368.25,-,-,-,E,-0.0,77.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-19,2021-10-20,861.756,3776.0,22.82,1468.37,789.0,-679.4,1116.5611,10984.24,19368.25,-,-,-,E,0.06,77.18,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-20,2021-10-21,863.1588,3776.0,22.86,1984.62,566.0,-1418.6,1116.5611,10984.24,19368.25,-,-,-,E,0.13,77.31,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-21,2021-10-22,863.3303,3776.0,22.86,1346.92,1475.6,128.7,1116.5611,10984.24,19368.25,-,-,-,E,0.02,77.32,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-22,2021-10-23,862.6392,3776.0,22.85,680.62,1370.2,689.6,1116.5611,10984.24,19368.25,-,-,-,E,-0.06,77.26,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-23,2021-10-24,862.3943,3776.0,22.84,936.42,1145.1,208.7,1116.5611,11374.21,19751.0,-,-,-,E,-0.02,77.24,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-24,2021-10-25,862.579,3776.0,22.84,1191.51,999.2,-192.3,1116.5611,11373.92,19751.77,-,-,-,E,0.02,77.25,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-25,2021-10-26,861.2098,3776.0,22.81,553.23,1929.6,1376.4,1116.5679,11373.76,19752.97,-,-,-,E,-0.12,77.13,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-26,2021-10-27,860.2264,3776.0,22.78,642.06,1605.7,963.7,1116.5679,11373.6,19753.41,-,-,-,E,-0.09,77.04,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-27,2021-10-28,860.4956,3776.0,22.79,1556.47,1288.0,-268.5,1116.5679,11373.46,19753.78,-,-,-,E,0.02,77.07,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-28,2021-10-29,860.0409,3776.0,22.78,889.07,1350.6,461.5,1116.5679,11373.17,19754.54,-,-,-,E,-0.04,77.03,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-29,2021-10-30,859.8745,3776.0,22.77,1053.73,1169.5,115.8,1116.5679,11372.77,19755.59,-,-,-,E,-0.01,77.01,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-30,2021-10-31,860.4678,3776.0,22.79,1517.63,1083.0,-434.6,1117.4692,11559.93,20050.04,-,-,-,E,0.05,77.0,[]
EU,eu,eu,2026-04-18 01:07:37,2021-10-31,2021-11-01,861.0656,3776.0,22.8,1668.95,920.3,-748.6,1116.5679,11370.65,19761.2,-,-,-,E,0.05,77.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-01,2021-11-02,861.0767,3776.0,22.8,1408.61,1693.8,285.2,1116.5713,11370.28,19766.74,-,-,-,E,0.0,77.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-02,2021-11-03,858.2454,3776.0,22.73,424.42,3261.4,2837.0,1116.5713,11369.82,19767.94,-,-,-,E,-0.25,76.86,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-03,2021-11-04,854.6944,3776.0,22.63,295.7,3866.1,3570.4,1116.5713,11369.62,19768.47,-,-,-,E,-0.32,76.55,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-04,2021-11-05,851.8254,3776.0,22.56,409.04,3287.2,2878.1,1116.5713,11369.64,19768.42,-,-,-,E,-0.26,76.29,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-05,2021-11-06,849.1455,3776.0,22.49,463.85,3145.9,2682.1,1116.5713,11370.9,19765.1,-,-,-,E,-0.24,76.05,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-06,2021-11-07,848.1256,3776.0,22.46,1180.07,2167.2,987.1,1116.5713,11370.79,19765.38,-,-,-,E,-0.09,75.96,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-07,2021-11-08,847.5038,3776.0,22.44,1288.33,1901.5,613.1,1116.5713,11370.6,19765.89,-,-,-,E,-0.06,75.9,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-08,2021-11-09,844.3955,3776.0,22.36,431.3,3584.8,3153.5,1116.5552,11369.91,19765.87,-,-,-,E,-0.28,75.63,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-09,2021-11-10,841.0618,3776.0,22.27,294.38,3600.2,3305.8,1116.5552,11369.87,19765.98,-,-,-,E,-0.3,75.33,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-10,2021-11-11,837.8039,3776.0,22.19,342.13,3593.9,3251.7,1116.5552,11370.01,19765.6,-,-,-,E,-0.29,75.03,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-11,2021-11-12,834.4279,3776.0,22.1,390.38,3759.0,3368.6,1116.5552,11370.18,19765.15,-,-,-,E,-0.3,74.73,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-12,2021-11-13,830.7749,3776.0,22.0,467.24,4078.8,3611.6,1116.5552,11370.25,19764.97,-,-,-,E,-0.33,74.41,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-13,2021-11-14,828.8526,3776.0,21.95,814.48,2719.4,1905.0,1116.5552,11370.18,19765.16,-,-,-,E,-0.17,74.23,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-14,2021-11-15,827.5905,3776.0,21.92,1142.84,2396.5,1253.7,1116.5552,11369.91,19765.87,-,-,-,E,-0.11,74.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-15,2021-11-16,824.0177,3776.0,21.82,277.53,4057.5,3780.0,1116.5567,11369.61,19766.84,-,-,-,E,-0.32,73.8,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-16,2021-11-17,819.8102,3776.0,21.71,338.82,4513.5,4174.7,1116.5567,11369.52,19767.08,-,-,-,E,-0.38,73.42,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-17,2021-11-18,816.1366,3776.0,21.61,372.12,4045.6,3673.5,1116.5567,11369.79,19640.37,-,-,-,E,-0.33,73.09,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-18,2021-11-19,812.9124,3776.0,21.53,413.69,3635.0,3221.3,1116.5567,11369.85,19640.2,-,-,-,E,-0.29,72.81,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-19,2021-11-20,810.7081,3776.0,21.47,926.92,3098.6,2171.7,1116.5567,11369.91,19766.05,-,-,-,E,-0.2,72.61,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-20,2021-11-21,809.0409,3776.0,21.43,980.89,2628.2,1647.4,1116.5567,11370.0,19765.81,-,-,-,E,-0.15,72.46,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-21,2021-11-22,806.9434,3776.0,21.37,691.32,2774.3,2083.0,1116.5567,11370.01,19765.79,-,-,-,E,-0.19,72.27,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-22,2021-11-23,802.3186,3776.0,21.25,217.92,4890.6,4672.7,1116.5674,11370.35,19766.1,-,-,-,E,-0.41,71.86,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-23,2021-11-24,796.9836,3776.0,21.11,181.24,5482.0,5300.8,1116.5674,11370.71,19765.15,-,-,-,E,-0.48,71.38,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-24,2021-11-25,790.7634,3776.0,20.94,180.23,6126.1,5945.9,1116.5674,11371.07,19764.22,-,-,-,E,-0.56,70.82,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-25,2021-11-26,784.851,3776.0,20.79,219.54,6135.6,5916.1,1116.5674,11371.49,19744.78,-,-,-,E,-0.53,70.29,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-26,2021-11-27,779.1364,3776.0,20.63,221.51,5884.7,5663.2,1116.5674,11371.6,19744.48,-,-,-,E,-0.51,69.78,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-27,2021-11-28,774.3973,3776.0,20.51,513.56,5191.6,4678.0,1116.5674,11371.99,19743.47,-,-,-,E,-0.42,69.36,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-28,2021-11-29,769.6518,3776.0,20.38,465.57,5157.8,4692.3,1116.5674,11372.35,19742.51,-,-,-,E,-0.43,68.93,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-29,2021-11-30,763.0644,3776.0,20.21,181.44,6788.2,6606.8,1116.5582,11372.49,19741.09,-,-,-,E,-0.59,68.34,[]
EU,eu,eu,2026-04-18 01:07:37,2021-11-30,2021-12-01,756.8966,3776.0,20.04,177.99,6289.9,6111.9,1116.5582,11372.86,19740.11,-,-,-,E,-0.55,67.79,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-01,2021-12-02,750.5951,3776.0,19.88,382.73,6125.5,5742.8,1116.5582,11373.23,19739.13,-,-,-,E,-0.56,67.22,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-02,2021-12-03,744.0328,3776.0,19.7,330.02,7046.5,6716.4,1116.5582,11373.59,19738.17,-,-,-,E,-0.59,66.64,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-03,2021-12-04,737.5599,3776.0,19.53,291.75,6700.9,6409.1,1116.5582,11374.04,19736.98,-,-,-,E,-0.58,66.06,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-04,2021-12-05,732.4913,3776.0,19.4,572.48,5607.3,5034.8,1116.5582,11374.49,19735.81,-,-,-,E,-0.45,65.6,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-05,2021-12-06,727.3707,3776.0,19.26,466.11,5590.2,5124.1,1116.5582,11374.83,19734.89,-,-,-,E,-0.46,65.14,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-06,2021-12-07,720.3376,3776.0,19.08,299.08,7370.9,7071.8,1116.5562,11375.13,19733.88,-,-,-,E,-0.63,64.51,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-07,2021-12-08,713.506,3776.0,18.9,274.1,7064.0,6789.9,1116.5562,11375.61,19732.63,-,-,-,E,-0.61,63.9,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-08,2021-12-09,706.7146,3776.0,18.72,221.9,6981.7,6759.8,1116.5562,11375.96,19731.7,-,-,-,E,-0.61,63.29,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-09,2021-12-10,699.446,3776.0,18.52,194.89,7469.5,7274.6,1116.5562,11376.3,19730.79,-,-,-,E,-0.65,62.64,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-10,2021-12-11,692.7351,3776.0,18.35,247.88,6950.8,6702.9,1116.5562,11376.66,19729.84,-,-,-,E,-0.6,62.04,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-11,2021-12-12,687.227,3776.0,18.2,581.72,6069.6,5487.9,1116.5562,11376.94,19729.01,-,-,-,E,-0.49,61.55,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-12,2021-12-13,682.831,3776.0,18.08,724.18,5035.3,4311.1,1116.5562,11377.08,19728.64,-,-,-,E,-0.39,61.16,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-13,2021-12-14,676.8271,3776.0,17.92,476.08,6491.7,6015.7,1116.5611,11356.54,19653.02,-,-,-,E,-0.54,60.62,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-14,2021-12-15,671.2745,3776.0,17.78,366.37,5871.6,5505.2,1116.5611,11353.88,19641.4,-,-,-,E,-0.5,60.12,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-15,2021-12-16,666.0072,3776.0,17.64,403.23,5625.6,5222.4,1116.5611,11354.22,19640.52,-,-,-,E,-0.47,59.65,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-16,2021-12-17,660.6565,3776.0,17.5,429.1,5766.3,5337.2,1116.5611,11354.48,19639.81,-,-,-,E,-0.48,59.17,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-17,2021-12-18,655.2715,3776.0,17.35,351.55,5735.7,5384.2,1116.5611,11365.81,19713.94,-,-,-,E,-0.48,58.69,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-18,2021-12-19,650.7606,3776.0,17.23,328.7,4777.7,4449.0,1116.5611,11379.23,19723.53,-,-,-,E,-0.4,58.28,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-19,2021-12-20,645.9406,3776.0,17.11,301.18,5089.7,4788.5,1116.5611,11379.37,19723.14,-,-,-,E,-0.43,57.85,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-20,2021-12-21,638.3257,3776.0,16.9,98.28,7702.2,7603.9,1116.5587,11379.63,19722.18,-,-,-,E,-0.68,57.17,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-21,2021-12-22,629.7425,3776.0,16.68,152.05,8694.6,8542.6,1116.5587,11380.07,19717.13,-,-,-,E,-0.77,56.4,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-22,2021-12-23,620.9815,3776.0,16.45,131.33,8777.8,8646.5,1116.5587,11380.55,19715.86,-,-,-,E,-0.78,55.62,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-23,2021-12-24,614.1794,3776.0,16.27,240.27,7024.4,6784.2,1116.5587,11380.03,19717.24,-,-,-,E,-0.61,55.01,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-24,2021-12-25,610.3632,3776.0,16.16,815.45,4581.8,3766.3,1116.5587,11380.46,19716.09,-,-,-,E,-0.34,54.66,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-25,2021-12-26,607.3713,3776.0,16.09,1081.6,4020.1,2938.5,1116.5587,11380.81,19715.19,-,-,-,E,-0.27,54.4,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-26,2021-12-27,603.5878,3776.0,15.98,827.02,4574.8,3747.8,1116.5587,11380.63,19715.65,-,-,-,E,-0.34,54.06,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-27,2021-12-28,600.2427,3776.0,15.9,1134.95,4455.7,3320.8,1116.5591,11380.72,19715.48,-,-,-,E,-0.3,53.76,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-28,2021-12-29,597.6261,3776.0,15.83,1480.01,4064.1,2584.1,1116.5591,11380.51,19716.02,-,-,-,E,-0.23,53.52,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-29,2021-12-30,596.5261,3776.0,15.8,2001.14,3209.0,1207.9,1116.5591,11380.28,19716.64,-,-,-,E,-0.1,53.43,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-30,2021-12-31,596.2895,3776.0,15.79,2667.42,2882.0,214.6,1116.5591,11384.43,19717.48,-,-,-,E,-0.02,53.4,[]
EU,eu,eu,2026-04-18 01:07:37,2021-12-31,2022-01-01,597.9398,3776.0,15.84,2921.16,1966.9,-954.3,1116.5591,11380.41,19716.3,-,-,-,E,0.15,53.55,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-01,2022-01-02,600.4245,3766.25,15.94,3996.83,1906.8,-2090.0,1116.5841,11379.92,19707.38,-,-,-,E,0.0,53.77,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-02,2022-01-03,600.4137,3766.25,15.94,2378.92,2384.3,5.3,1116.6065,11379.69,19708.74,-,-,-,E,-0.0,53.77,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-03,2022-01-04,598.9044,3766.25,15.9,1628.62,3190.2,1561.5,1116.6231,11379.74,19710.52,-,-,-,E,-0.14,53.64,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-04,2022-01-05,596.1655,3766.25,15.83,1209.06,3961.6,2752.5,1116.6231,11379.57,19710.96,-,-,-,E,-0.25,53.39,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-05,2022-01-06,591.8799,3766.25,15.72,592.25,4867.8,4275.5,1116.6231,11379.76,19710.47,-,-,-,E,-0.38,53.01,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-06,2022-01-07,587.5168,3766.25,15.6,421.43,5743.9,5322.5,1116.6231,11380.16,19709.41,-,-,-,E,-0.39,52.62,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-07,2022-01-08,581.7404,3766.25,15.45,373.63,6130.8,5757.2,1116.6231,11380.49,19708.53,-,-,-,E,-0.52,52.1,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-08,2022-01-09,576.9609,3766.25,15.32,413.62,5149.5,4735.9,1116.6231,11380.88,19707.5,-,-,-,E,-0.43,51.67,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-09,2022-01-10,572.1768,3766.25,15.19,401.09,5153.9,4752.8,1116.6231,11381.3,19706.4,-,-,-,E,-0.43,51.24,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-10,2022-01-11,564.0221,3766.25,14.98,201.02,7915.3,7714.2,1116.7573,11384.97,19712.0,-,-,-,E,-0.73,50.51,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-11,2022-01-12,555.9013,3766.25,14.76,253.26,8360.7,8107.4,1116.8081,11385.46,19714.93,-,-,-,E,-0.73,49.78,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-12,2022-01-13,547.6744,3766.25,14.54,217.57,8423.5,8205.9,1116.8081,11385.89,19713.78,-,-,-,E,-0.74,49.04,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-13,2022-01-14,539.756,3766.25,14.33,272.84,8187.7,7914.9,1116.8081,11386.31,19712.67,-,-,-,E,-0.71,48.33,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-14,2022-01-15,531.8066,3766.25,14.12,211.71,8092.4,7880.7,1116.8081,11386.12,19713.18,-,-,-,E,-0.71,47.62,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-15,2022-01-16,525.5723,3766.25,13.95,369.98,6602.2,6232.3,1116.8081,11386.61,19711.89,-,-,-,E,-0.56,47.06,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-16,2022-01-17,520.0626,3766.25,13.81,487.32,5969.1,5481.7,1116.8081,11387.11,19710.57,-,-,-,E,-0.49,46.57,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-17,2022-01-18,512.875,3766.25,13.62,222.61,7420.6,7198.0,1116.7081,11385.03,19661.08,-,-,-,E,-0.64,45.93,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-18,2022-01-19,505.119,3766.25,13.41,205.93,7907.8,7701.9,1116.7081,11385.39,19703.68,-,-,-,E,-0.69,45.23,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-19,2022-01-20,498.1384,3766.25,13.23,224.53,7396.8,7172.3,1116.7081,11385.94,19659.18,-,-,-,E,-0.63,44.61,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-20,2022-01-21,490.8656,3766.25,13.03,166.89,7445.9,7279.0,1116.7081,11386.34,19644.04,-,-,-,E,-0.65,43.96,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-21,2022-01-22,483.1578,3766.25,12.83,170.22,7865.0,7694.7,1116.7081,11386.74,19680.33,-,-,-,E,-0.69,43.27,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-22,2022-01-23,476.6819,3766.25,12.66,239.24,6704.5,6465.3,1116.7081,11386.22,19681.71,-,-,-,E,-0.58,42.69,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-23,2022-01-24,470.5199,3766.25,12.49,266.37,6297.3,6030.9,1116.7081,11386.64,19680.6,-,-,-,E,-0.55,42.13,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-24,2022-01-25,462.7379,3766.25,12.29,182.19,7965.7,7783.5,1116.6861,11386.51,19645.21,-,-,-,E,-0.7,41.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-25,2022-01-26,454.6487,3766.25,12.07,172.42,8247.6,8075.2,1116.6861,11386.91,19677.36,-,-,-,E,-0.72,40.71,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-26,2022-01-27,447.0515,3766.25,11.87,243.8,7878.5,7634.7,1116.6861,11387.34,19676.23,-,-,-,E,-0.68,40.03,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-27,2022-01-28,440.4757,3766.25,11.7,289.51,6829.8,6540.3,1116.6861,11387.8,19675.03,-,-,-,E,-0.59,39.44,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-28,2022-01-29,434.2103,3766.25,11.53,214.93,6475.0,6260.1,1116.6861,11388.11,19674.22,-,-,-,E,-0.56,38.88,[]
EU,eu,eu,2026-04-18 01:07:37,2022-01-29,2022-01-30,430.2332,3766.25,11.42,621.11,4594.0,3972.9,1116.6861,11388.5,19654.69,-,-,-,E,-0.36,38.53,[]
